Cell_Lat,Cell_Lon,Contagem,Cell_Freq,Nearest_Municipio
-13.4,-49.2,361,0.0002665532523188656,PORANGATU
-13.4,-49.1,533,0.0003935536938669124,PORANGATU
-13.4,-49.0,173,0.00012773881620820984,SANTA TEREZA DE GOIÁS
-13.4,-48.9,207,0.00015284355465375397,TROMBAS
-13.4,-48.8,519,0.0003832164486246295,TROMBAS
-13.4,-48.7,437,0.00032266972649125836,TROMBAS
-13.4,-48.6,1211,0.0008941717134574689,TROMBAS
-13.4,-48.5,831,0.000613589342595505,MINAÇU
-13.4,-48.4,473,0.00034925121425712866,MINAÇU
-13.4,-48.3,383,0.000282797494842453,MINAÇU
-13.4,-48.2,799,0.0005899613534702871,MINAÇU
-13.4,-48.1,1771,0.001307661523148784,MINAÇU
-13.4,-48.0,2692,0.0019877045851589645,CAVALCANTE
-13.4,-47.9,2345,0.0017314885780823819,CAVALCANTE
-13.4,-47.8,2669,0.0019707219679752142,CAVALCANTE
-13.4,-47.7,394,0.00029091961610424666,CAVALCANTE
-13.4,-47.6,1952,0.0014413073366382984,CAVALCANTE
-13.4,-47.5,1585,0.0011703238363584543,CAVALCANTE
-13.4,-47.4,1211,0.0008941717134574689,TERESINA DE GOIÁS
-13.4,-47.3,1052,0.0007767701424915419,TERESINA DE GOIÁS
-13.4,-47.2,868,0.0006409092050215384,MONTE ALEGRE DE GOIÁS
-13.4,-47.1,467,0.00034482096629615027,MONTE ALEGRE DE GOIÁS
-13.4,-47.0,3298,0.002435159629217781,MONTE ALEGRE DE GOIÁS
-13.4,-46.9,2382,0.0017588084405084153,MONTE ALEGRE DE GOIÁS
-13.4,-46.8,1046,0.0007723398945305636,MONTE ALEGRE DE GOIÁS
-13.4,-46.7,652,0.00048142027842631687,DIVINÓPOLIS DE GOIÁS
-13.4,-46.6,549,0.0004053676884295214,DIVINÓPOLIS DE GOIÁS
-13.4,-46.5,526,0.00038838507124577094,DIVINÓPOLIS DE GOIÁS
-13.4,-46.4,432,0.00031897785319044306,SÃO DOMINGOS
-13.4,-46.3,1599,0.0011806610816007372,SÃO DOMINGOS
-13.4,-46.2,1510,0.0011149457368462247,SÃO DOMINGOS
-13.4,-46.1,63,4.6517603590272946e-05,SÃO DOMINGOS
-13.3,-50.6,263,0.00019419253562288547,SÃO MIGUEL DO ARAGUAIA
-13.3,-50.5,251,0.00018533203970092874,SÃO MIGUEL DO ARAGUAIA
-13.3,-50.4,488,0.0003603268341595746,SÃO MIGUEL DO ARAGUAIA
-13.3,-50.3,126,9.303520718054589e-05,SÃO MIGUEL DO ARAGUAIA
-13.3,-50.2,279,0.00020600653018549447,SÃO MIGUEL DO ARAGUAIA
-13.3,-50.1,181,0.00013364581348951433,Bonópolis
-13.3,-50.0,148,0.00010927944970413327,Bonópolis
-13.3,-49.9,154,0.00011370969766511165,NOVO PLANALTO
-13.3,-49.8,151,0.00011149457368462246,NOVO PLANALTO
-13.3,-49.7,33,2.4366363785381068e-05,NOVO PLANALTO
-13.3,-49.6,362,0.00026729162697902866,NOVO PLANALTO
-13.3,-49.5,438,0.00032340810115142146,NOVO PLANALTO
-13.3,-49.4,909,0.0006711825660882239,PORANGATU
-13.3,-49.3,252,0.00018607041436109178,PORANGATU
-13.3,-49.2,237,0.00017499479445864585,PORANGATU
-13.3,-49.1,165,0.00012183181892690534,PORANGATU
-13.3,-49.0,95,7.014559271549096e-05,PORANGATU
-13.3,-48.9,416,0.0003071638586278341,MONTIVIDIU DO NORTE
-13.3,-48.8,257,0.0001897622876619071,MONTIVIDIU DO NORTE
-13.3,-48.7,421,0.0003108557319286494,MONTIVIDIU DO NORTE
-13.3,-48.6,465,0.0003433442169758241,MONTIVIDIU DO NORTE
-13.3,-48.5,1374,0.001014526783064048,TROMBAS
-13.3,-48.4,331,0.00024440201251397375,MINAÇU
-13.3,-48.3,409,0.00030199523600669265,MINAÇU
-13.3,-48.2,569,0.00042013518163278263,MINAÇU
-13.3,-48.1,1952,0.0014413073366382984,MINAÇU
-13.3,-48.0,2156,0.001591935767311563,CAVALCANTE
-13.3,-47.9,989,0.000730252538901269,CAVALCANTE
-13.3,-47.8,586,0.0004326875508555547,CAVALCANTE
-13.3,-47.7,24,1.7720991843913505e-05,CAVALCANTE
-13.3,-47.6,2558,0.0018887623806971142,CAVALCANTE
-13.3,-47.5,1140,0.0008417471125858915,CAVALCANTE
-13.3,-47.4,607,0.00044819341871897903,TERESINA DE GOIÁS
-13.3,-47.3,1380,0.0010189570310250265,MONTE ALEGRE DE GOIÁS
-13.3,-47.2,2493,0.0018407680277865153,MONTE ALEGRE DE GOIÁS
-13.3,-47.1,1831,0.0013519640027585677,MONTE ALEGRE DE GOIÁS
-13.3,-47.0,1010,0.0007457584067646933,MONTE ALEGRE DE GOIÁS
-13.3,-46.9,1365,0.0010078814111225806,MONTE ALEGRE DE GOIÁS
-13.3,-46.8,851,0.0006283568357987663,MONTE ALEGRE DE GOIÁS
-13.3,-46.7,252,0.00018607041436109178,DIVINÓPOLIS DE GOIÁS
-13.3,-46.6,259,0.00019123903698223322,DIVINÓPOLIS DE GOIÁS
-13.3,-46.5,425,0.0003138092305693016,DIVINÓPOLIS DE GOIÁS
-13.3,-46.4,493,0.0003640187074603899,DIVINÓPOLIS DE GOIÁS
-13.3,-46.3,1030,0.0007605258999679545,SÃO DOMINGOS
-13.3,-46.2,490,0.0003618035834799007,SÃO DOMINGOS
-13.3,-46.1,906,0.0006689674421077348,SÃO DOMINGOS
-13.3,-46.0,12,8.860495921956753e-06,SÃO DOMINGOS
-13.2,-50.6,599,0.00044228642143767454,SÃO MIGUEL DO ARAGUAIA
-13.2,-50.5,960,0.0007088396737565402,SÃO MIGUEL DO ARAGUAIA
-13.2,-50.4,123,9.082008320005671e-05,SÃO MIGUEL DO ARAGUAIA
-13.2,-50.3,59,4.3564104949620695e-05,SÃO MIGUEL DO ARAGUAIA
-13.2,-50.2,198,0.0001461981827122864,SÃO MIGUEL DO ARAGUAIA
-13.2,-50.1,154,0.00011370969766511165,SÃO MIGUEL DO ARAGUAIA
-13.2,-50.0,297,0.0002192972740684296,NOVO PLANALTO
-13.2,-49.9,270,0.0001993611582440269,NOVO PLANALTO
-13.2,-49.8,392,0.00028944286678392057,NOVO PLANALTO
-13.2,-49.7,290,0.00021412865144728818,NOVO PLANALTO
-13.2,-49.6,292,0.0002156054007676143,NOVO PLANALTO
-13.2,-49.5,100,7.383746601630626e-05,NOVO PLANALTO
-13.2,-49.4,6,4.430247960978376e-06,PORANGATU
-13.2,-49.3,319,0.000235541516592017,PORANGATU
-13.2,-49.2,455,0.00033596047037419354,PORANGATU
-13.2,-49.1,196,0.00014472143339196028,PORANGATU
-13.2,-49.0,151,0.00011149457368462246,PORANGATU
-13.2,-48.9,1006,0.000742804908124041,MONTIVIDIU DO NORTE
-13.2,-48.8,403,0.00029756498804571425,MONTIVIDIU DO NORTE
-13.2,-48.7,1431,0.0010566141386933426,MONTIVIDIU DO NORTE
-13.2,-48.6,1334,0.0009849917966575255,MONTIVIDIU DO NORTE
-13.2,-48.5,1417,0.0010462768934510597,MONTIVIDIU DO NORTE
-13.2,-48.4,9,6.6453719414675636e-06,MONTIVIDIU DO NORTE
-13.2,-48.3,592,0.0004371177988165331,MINAÇU
-13.2,-48.2,852,0.0006290952104589293,MINAÇU
-13.2,-48.1,67,4.94711022309252e-05,MINAÇU
-13.2,-47.7,27,1.993611582440269e-05,CAVALCANTE
-13.2,-47.6,402,0.0002968266133855512,CAVALCANTE
-13.2,-47.5,151,0.00011149457368462246,CAVALCANTE
-13.2,-47.4,27,1.993611582440269e-05,MONTE ALEGRE DE GOIÁS
-13.2,-47.3,51,3.765710766831619e-05,MONTE ALEGRE DE GOIÁS
-13.2,-47.2,783,0.0005781473589076781,MONTE ALEGRE DE GOIÁS
-13.2,-47.1,1163,0.0008587297297696419,MONTE ALEGRE DE GOIÁS
-13.2,-47.0,1026,0.0007575724013273023,MONTE ALEGRE DE GOIÁS
-13.2,-46.9,1184,0.0008742355976330662,MONTE ALEGRE DE GOIÁS
-13.2,-46.8,346,0.0002554776324164197,MONTE ALEGRE DE GOIÁS
-13.2,-46.7,317,0.00023406476727169087,DIVINÓPOLIS DE GOIÁS
-13.2,-46.6,174,0.00012847719086837292,DIVINÓPOLIS DE GOIÁS
-13.2,-46.5,414,0.00030568710930750794,DIVINÓPOLIS DE GOIÁS
-13.2,-46.4,565,0.0004171816829921304,DIVINÓPOLIS DE GOIÁS
-13.2,-46.3,762,0.0005626414910442538,DIVINÓPOLIS DE GOIÁS
-13.1,-50.6,904,0.0006674906927874087,SÃO MIGUEL DO ARAGUAIA
-13.1,-50.5,830,0.000612850967935342,SÃO MIGUEL DO ARAGUAIA
-13.1,-50.4,39,2.8796611746359444e-05,SÃO MIGUEL DO ARAGUAIA
-13.1,-50.3,248,0.00018311691572043954,SÃO MIGUEL DO ARAGUAIA
-13.1,-50.2,78,5.759322349271889e-05,SÃO MIGUEL DO ARAGUAIA
-13.1,-50.1,372,0.0002746753735806593,SÃO MIGUEL DO ARAGUAIA
-13.1,-50.0,162,0.00011961669494641616,NOVO PLANALTO
-13.1,-49.9,168,0.00012404694290739452,NOVO PLANALTO
-13.1,-49.8,137,0.00010115732844233959,NOVO PLANALTO
-13.1,-49.7,224,0.00016539592387652605,NOVO PLANALTO
-13.1,-49.6,19,1.402911854309819e-05,NOVO PLANALTO
-13.1,-49.3,267,0.00019714603426353774,PORANGATU
-13.1,-49.2,539,0.00039798394182789077,PORANGATU
-13.1,-49.1,276,0.0002037914062050053,PORANGATU
-13.1,-49.0,612,0.0004518852920197944,MONTIVIDIU DO NORTE
-13.1,-48.9,374,0.00027615212290098544,MONTIVIDIU DO NORTE
-13.1,-48.8,672,0.0004961877716295781,MONTIVIDIU DO NORTE
-13.1,-48.7,513,0.00037878620066365116,MONTIVIDIU DO NORTE
-13.1,-48.6,206,0.0001521051799935909,MONTIVIDIU DO NORTE
-13.1,-48.5,87,6.423859543418646e-05,MONTIVIDIU DO NORTE
-13.1,-47.6,255,0.00018828553834158098,CAVALCANTE
-13.1,-47.0,88,6.497697009434952e-05,MONTE ALEGRE DE GOIÁS
-13.1,-46.9,1361,0.0010049279124819282,MONTE ALEGRE DE GOIÁS
-13.1,-46.8,686,0.000506525016871861,MONTE ALEGRE DE GOIÁS
-13.1,-46.7,340,0.0002510473844554413,DIVINÓPOLIS DE GOIÁS
-13.1,-46.6,279,0.00020600653018549447,DIVINÓPOLIS DE GOIÁS
-13.1,-46.5,239,0.00017647154377897198,CAMPOS BELOS
-13.1,-46.4,822,0.0006069439706540375,CAMPOS BELOS
-13.1,-46.3,1310,0.0009672708048136121,CAMPOS BELOS
-13.0,-50.6,143,0.00010558757640331796,SÃO MIGUEL DO ARAGUAIA
-13.0,-50.5,132,9.746545514152427e-05,SÃO MIGUEL DO ARAGUAIA
-13.0,-50.4,120,8.860495921956753e-05,SÃO MIGUEL DO ARAGUAIA
-13.0,-50.3,166,0.0001225701935870684,SÃO MIGUEL DO ARAGUAIA
-13.0,-50.2,74,5.463972485206664e-05,SÃO MIGUEL DO ARAGUAIA
-13.0,-50.1,27,1.993611582440269e-05,SÃO MIGUEL DO ARAGUAIA
-13.0,-50.0,82,6.054672213337114e-05,SÃO MIGUEL DO ARAGUAIA
-13.0,-49.9,219,0.00016170405057571073,NOVO PLANALTO
-13.0,-49.8,39,2.8796611746359444e-05,NOVO PLANALTO
-13.0,-49.3,217,0.0001602273012553846,PORANGATU
-13.0,-49.2,320,0.00023627989125218004,PORANGATU
-13.0,-49.1,363,0.00026803000163919176,PORANGATU
-13.0,-49.0,502,0.00037066407940185747,MONTIVIDIU DO NORTE
-13.0,-48.9,507,0.00037435595270267276,MONTIVIDIU DO NORTE
-13.0,-48.8,783,0.0005781473589076781,MONTIVIDIU DO NORTE
-13.0,-48.7,409,0.00030199523600669265,MONTIVIDIU DO NORTE
-13.0,-48.6,40,2.9534986406522505e-05,MONTIVIDIU DO NORTE
-13.0,-46.8,1043,0.0007701247705500743,CAMPOS BELOS
-13.0,-46.7,378,0.0002791056215416377,CAMPOS BELOS
-13.0,-46.6,125,9.229683252038283e-05,CAMPOS BELOS
-13.0,-46.5,163,0.00012035506960657922,CAMPOS BELOS
-13.0,-46.4,612,0.0004518852920197944,CAMPOS BELOS
-13.0,-46.3,1767,0.0013047080245081318,CAMPOS BELOS
-13.0,-46.2,1184,0.0008742355976330662,CAMPOS BELOS
-13.0,-46.1,104,7.679096465695852e-05,CAMPOS BELOS
-12.9,-50.5,261,0.00019271578630255935,SÃO MIGUEL DO ARAGUAIA
-12.9,-50.4,23,1.698261718375044e-05,SÃO MIGUEL DO ARAGUAIA
-12.9,-50.3,83,6.12850967935342e-05,SÃO MIGUEL DO ARAGUAIA
-12.9,-50.2,65,4.7994352910599075e-05,SÃO MIGUEL DO ARAGUAIA
-12.9,-50.1,13,9.598870582119815e-06,SÃO MIGUEL DO ARAGUAIA
-12.9,-50.0,14,1.0337245242282878e-05,SÃO MIGUEL DO ARAGUAIA
-12.9,-49.2,529,0.00039060019522626013,PORANGATU
-12.9,-49.1,199,0.00014693655737244948,PORANGATU
-12.9,-49.0,105,7.752933931712158e-05,MONTIVIDIU DO NORTE
-12.9,-48.9,571,0.0004216119309531088,MONTIVIDIU DO NORTE
-12.9,-48.8,155,0.00011444807232527472,MONTIVIDIU DO NORTE
-12.9,-48.7,53,3.913385698864232e-05,MONTIVIDIU DO NORTE
-12.9,-46.4,1098,0.0008107353768590428,CAMPOS BELOS
-12.9,-46.2,124,9.155845786021977e-05,CAMPOS BELOS
-12.9,-46.1,190,0.00014029118543098192,CAMPOS BELOS
-12.8,-50.5,162,0.00011961669494641616,SÃO MIGUEL DO ARAGUAIA
-12.8,-50.4,73,5.3901350191903576e-05,SÃO MIGUEL DO ARAGUAIA
-12.8,-50.3,182,0.0001343841881496774,SÃO MIGUEL DO ARAGUAIA
-12.8,-49.2,10,7.383746601630626e-06,PORANGATU
-12.8,-49.1,111,8.195958727809995e-05,PORANGATU
-12.8,-48.9,20,1.4767493203261253e-05,MONTIVIDIU DO NORTE
-12.8,-46.4,45,3.322685970733782e-05,CAMPOS BELOS
-12.7,-50.5,166,0.0001225701935870684,SÃO MIGUEL DO ARAGUAIA
-12.7,-50.4,629,0.0004644376612425664,SÃO MIGUEL DO ARAGUAIA
-12.7,-50.3,129,9.525033116103509e-05,SÃO MIGUEL DO ARAGUAIA
-12.6,-50.4,94,6.940721805532788e-05,SÃO MIGUEL DO ARAGUAIA
-12.6,-50.3,229,0.00016908779717734134,SÃO MIGUEL DO ARAGUAIA
-12.5,-50.3,654,0.00048289702774664296,SÃO MIGUEL DO ARAGUAIA
-12.5,-50.2,982,0.0007250839162801276,SÃO MIGUEL DO ARAGUAIA
-12.4,-50.2,595,0.0004393329227970223,SÃO MIGUEL DO ARAGUAIA
